Date,market,item,price,volume_MT
2022-05-12,Anuradhapura,Rice,239.53,25.31
2022-05-13,Anuradhapura,Rice,257.71,62.02
2022-05-14,Anuradhapura,Rice,248.47,63.2
2022-05-15,Anuradhapura,Rice,245.55,41.34
2022-05-16,Anuradhapura,Rice,257.63,32.67
2022-05-17,Anuradhapura,Rice,221.96,49.56
2022-05-18,Anuradhapura,Rice,213.68,47.91
2022-05-19,Anuradhapura,Rice,218.5,45.97
2022-05-20,Anuradhapura,Rice,221.08,60.59
2022-05-21,Anuradhapura,Rice,220.28,42.15
2022-05-22,Anuradhapura,Rice,221.04,36.66
2022-05-23,Anuradhapura,Rice,220.39,41.27
2022-05-24,Anuradhapura,Rice,223.76,52.86
2022-05-25,Anuradhapura,Rice,216.65,59.31
2022-05-26,Anuradhapura,Rice,217.53,54.23
2022-05-27,Anuradhapura,Rice,217.22,53.22
2022-05-28,Anuradhapura,Rice,222.33,52.75
2022-05-29,Anuradhapura,Rice,222.55,38.22
2022-05-30,Anuradhapura,Rice,221.12,32.98
2022-05-31,Anuradhapura,Rice,223.46,40.24
2022-06-01,Anuradhapura,Rice,211.62,57.16
2022-06-02,Anuradhapura,Rice,220.69,58.71
2022-06-03,Anuradhapura,Rice,220.23,51.89
2022-06-04,Anuradhapura,Rice,217.72,45.89
2022-06-05,Anuradhapura,Rice,221.06,26.82
2022-06-06,Anuradhapura,Rice,210.1,35.45
2022-06-07,Anuradhapura,Rice,213.71,39.88
2022-06-08,Anuradhapura,Rice,213.03,38.83
2022-06-09,Anuradhapura,Rice,217.68,49.84
2022-06-10,Anuradhapura,Rice,212.03,44.27
2022-06-11,Anuradhapura,Rice,217.79,52.59
2022-06-12,Anuradhapura,Rice,219.75,34.16
2022-06-13,Anuradhapura,Rice,217.59,31.82
2022-06-14,Anuradhapura,Rice,216.28,37.21
2022-06-15,Anuradhapura,Rice,212.23,43.6
2022-06-16,Anuradhapura,Rice,212.68,43.88
2022-06-17,Anuradhapura,Rice,219.36,40.81
2022-06-18,Anuradhapura,Rice,217.86,47.53
2022-06-19,Anuradhapura,Rice,215.25,28.98
2022-06-20,Anuradhapura,Rice,214.05,34.14
2022-06-21,Anuradhapura,Rice,208.92,51.8
2022-06-22,Anuradhapura,Rice,211.96,43.8
2022-06-23,Anuradhapura,Rice,221.47,53.19
2022-06-24,Anuradhapura,Rice,211.3,39.79
2022-06-25,Anuradhapura,Rice,215.98,41.66
2022-06-26,Anuradhapura,Rice,218.59,34.41
2022-06-27,Anuradhapura,Rice,211.38,38.61
2022-06-28,Anuradhapura,Rice,215.97,56.51
2022-06-29,Anuradhapura,Rice,218.37,62.09
2022-06-30,Anuradhapura,Rice,215.42,47.18
2022-07-01,Anuradhapura,Rice,202.98,78.47
2022-07-02,Anuradhapura,Rice,188.52,67.61
2022-07-03,Anuradhapura,Rice,197.21,45.47
2022-07-04,Anuradhapura,Rice,193.29,57.92
2022-07-05,Anuradhapura,Rice,196.3,70.69
2022-07-06,Anuradhapura,Rice,195.25,94.79
2022-07-07,Anuradhapura,Rice,191.5,62.45
2022-07-08,Anuradhapura,Rice,194.57,85.84
2022-07-09,Anuradhapura,Rice,187.92,67.93
2022-07-10,Anuradhapura,Rice,195.76,49.11
2022-07-11,Anuradhapura,Rice,194.79,60.53
2022-07-12,Anuradhapura,Rice,195.88,71.89
2022-07-13,Anuradhapura,Rice,197.21,73.81
2022-07-14,Anuradhapura,Rice,195.01,70.25
2022-07-15,Anuradhapura,Rice,194.31,101.42
2022-07-16,Anuradhapura,Rice,191.03,72.59
2022-07-17,Anuradhapura,Rice,191.57,56.43
2022-07-18,Anuradhapura,Rice,197.62,54.3
2022-07-19,Anuradhapura,Rice,198.42,82.66
2022-07-20,Anuradhapura,Rice,193.08,72.62
2022-07-21,Anuradhapura,Rice,193.99,77.59
2022-07-22,Anuradhapura,Rice,190.96,84.73
2022-07-23,Anuradhapura,Rice,197.58,69.64
2022-07-24,Anuradhapura,Rice,195.96,65.15
2022-07-25,Anuradhapura,Rice,200.03,65.96
2022-07-26,Anuradhapura,Rice,191.04,87.28
2022-07-27,Anuradhapura,Rice,192.64,80.84
2022-07-28,Anuradhapura,Rice,194.58,44.11
2022-07-29,Anuradhapura,Rice,195.9,85.09
2022-07-30,Anuradhapura,Rice,193.15,75.3
2022-07-31,Anuradhapura,Rice,191.06,53.93
2022-08-01,Anuradhapura,Rice,196.65,40.06
2022-08-02,Anuradhapura,Rice,196.14,85.92
2022-08-03,Anuradhapura,Rice,190.92,62.62
2022-08-04,Anuradhapura,Rice,198.16,81.42
2022-08-05,Anuradhapura,Rice,197.57,90.86
2022-08-06,Anuradhapura,Rice,194.27,74.37
2022-08-07,Anuradhapura,Rice,194.09,66.21
2022-08-08,Anuradhapura,Rice,195.61,49.73
2022-08-09,Anuradhapura,Rice,191.09,87.21
2022-08-10,Anuradhapura,Rice,193.94,64.34
2022-08-11,Anuradhapura,Rice,186.98,92.37
2022-08-12,Anuradhapura,Rice,196.63,90.51
2022-08-13,Anuradhapura,Rice,188.86,85.62
2022-08-14,Anuradhapura,Rice,198.63,52.7
2022-08-15,Anuradhapura,Rice,192.79,44.22
2022-08-16,Anuradhapura,Rice,193.17,75.31
2022-08-17,Anuradhapura,Rice,191.84,93.32
2022-08-18,Anuradhapura,Rice,192.92,81.56
2022-08-19,Anuradhapura,Rice,198.36,61.36
2022-08-20,Anuradhapura,Rice,185.91,66.5
2022-08-21,Anuradhapura,Rice,197.91,66.53
2022-08-22,Anuradhapura,Rice,194.92,60.1
2022-08-23,Anuradhapura,Rice,189.99,65.19
2022-08-24,Anuradhapura,Rice,190.41,58.81
2022-08-25,Anuradhapura,Rice,199.18,72.5
2022-08-26,Anuradhapura,Rice,190.83,57.78
2022-08-27,Anuradhapura,Rice,190.16,78.13
2022-08-28,Anuradhapura,Rice,197.46,76.59
2022-08-29,Anuradhapura,Rice,194.92,42.59
2022-08-30,Anuradhapura,Rice,190.85,77.77
2022-08-31,Anuradhapura,Rice,194.53,95.74
2022-09-01,Anuradhapura,Rice,190.57,88.99
2022-09-02,Anuradhapura,Rice,197.35,78.22
2022-09-03,Anuradhapura,Rice,197.22,78.24
2022-09-04,Anuradhapura,Rice,195.54,46.29
2022-09-05,Anuradhapura,Rice,194.99,53.75
2022-09-06,Anuradhapura,Rice,199.45,82.92
2022-09-07,Anuradhapura,Rice,193.84,93.26
2022-09-08,Anuradhapura,Rice,190.07,72.56
2022-09-09,Anuradhapura,Rice,195.27,77.72
2022-09-10,Anuradhapura,Rice,200.49,68.61
2022-09-11,Anuradhapura,Rice,190.61,57.89
2022-09-12,Anuradhapura,Rice,192.69,62.58
2022-09-13,Anuradhapura,Rice,195.17,87.56
2022-09-14,Anuradhapura,Rice,193.67,65.96
2022-09-15,Anuradhapura,Rice,190.71,81.76
2022-09-16,Anuradhapura,Rice,197.42,71.87
2022-09-17,Anuradhapura,Rice,201.23,92.13
2022-09-18,Anuradhapura,Rice,194.47,54.64
2022-09-19,Anuradhapura,Rice,190.96,43.24
2022-09-20,Anuradhapura,Rice,188.9,77.36
2022-09-21,Anuradhapura,Rice,194.66,85.5
2022-09-22,Anuradhapura,Rice,197.36,82.93
2022-09-23,Anuradhapura,Rice,195.35,73.86
2022-09-24,Anuradhapura,Rice,193.83,72.98
2022-09-25,Anuradhapura,Rice,191.96,47.7
2022-09-26,Anuradhapura,Rice,190.36,52.68
2022-09-27,Anuradhapura,Rice,196.5,69.73
2022-09-28,Anuradhapura,Rice,196.75,91.64
2022-09-29,Anuradhapura,Rice,188.91,69.19
2022-09-30,Anuradhapura,Rice,198.91,81.47
2022-10-01,Anuradhapura,Rice,227.98,50.41
2022-10-02,Anuradhapura,Rice,230.61,39.96
2022-10-03,Anuradhapura,Rice,221.87,40.72
2022-10-04,Anuradhapura,Rice,221.79,55.22
2022-10-05,Anuradhapura,Rice,225.67,52.65
2022-10-06,Anuradhapura,Rice,227.75,42.14
2022-10-07,Anuradhapura,Rice,231.87,41.98
2022-10-08,Anuradhapura,Rice,228.4,43.66
2022-10-09,Anuradhapura,Rice,225.37,38.95
2022-10-10,Anuradhapura,Rice,222.88,35.38
2022-10-11,Anuradhapura,Rice,230.07,56.51
2022-10-12,Anuradhapura,Rice,223.07,57.52
2022-10-13,Anuradhapura,Rice,231.34,44.56
2022-10-14,Anuradhapura,Rice,225.24,50.24
2022-10-15,Anuradhapura,Rice,231.22,49.9
2022-10-16,Anuradhapura,Rice,228.31,33.28
2022-10-17,Anuradhapura,Rice,225.71,32.19
2022-10-18,Anuradhapura,Rice,224.49,58.89
2022-10-19,Anuradhapura,Rice,225.06,50.39
2022-10-20,Anuradhapura,Rice,227.51,50.1
2022-10-21,Anuradhapura,Rice,226.39,43.98
2022-10-22,Anuradhapura,Rice,224.25,55.06
2022-10-23,Anuradhapura,Rice,225.62,29.72
2022-10-24,Anuradhapura,Rice,226.4,37.39
2022-10-25,Anuradhapura,Rice,219.36,53.62
2022-10-26,Anuradhapura,Rice,227.61,46.91
2022-10-27,Anuradhapura,Rice,223.02,52.38
2022-10-28,Anuradhapura,Rice,222.47,51.39
2022-10-29,Anuradhapura,Rice,220.77,49.7
2022-10-30,Anuradhapura,Rice,220.43,35.07
2022-10-31,Anuradhapura,Rice,221.83,35.32
2022-11-01,Anuradhapura,Rice,223.89,50.97
2022-11-02,Anuradhapura,Rice,232.37,50.45
2022-11-03,Anuradhapura,Rice,224.47,41.72
2022-11-04,Anuradhapura,Rice,226.71,48.86
2022-11-05,Anuradhapura,Rice,227.42,51.99
2022-11-06,Anuradhapura,Rice,226.56,35.51
2022-11-07,Anuradhapura,Rice,225.9,40.01
2022-11-08,Anuradhapura,Rice,222.34,54.65
2022-11-09,Anuradhapura,Rice,230.77,43.47
2022-11-10,Anuradhapura,Rice,231.91,48.75
2022-11-11,Anuradhapura,Rice,220.78,47.66
2022-11-12,Anuradhapura,Rice,222.88,49.97
2022-11-13,Anuradhapura,Rice,225.25,34.98
2022-11-14,Anuradhapura,Rice,223.07,38.21
2022-11-15,Anuradhapura,Rice,227.76,51.33
2022-11-16,Anuradhapura,Rice,223.83,59.23
2022-11-17,Anuradhapura,Rice,233.05,51.81
2022-11-18,Anuradhapura,Rice,229.94,43.77
2022-11-19,Anuradhapura,Rice,226.82,46.5
2022-11-20,Anuradhapura,Rice,229.42,38.17
2022-11-21,Anuradhapura,Rice,229.67,26.53
2022-11-22,Anuradhapura,Rice,224.35,39.91
2022-11-23,Anuradhapura,Rice,223.55,50.08
2022-11-24,Anuradhapura,Rice,226.4,57.13
2022-11-25,Anuradhapura,Rice,228.89,59.8
2022-11-26,Anuradhapura,Rice,226.59,48.37
2022-11-27,Anuradhapura,Rice,221.12,40.57
2022-11-28,Anuradhapura,Rice,223.59,35.38
2022-11-29,Anuradhapura,Rice,225.91,38.51
2022-11-30,Anuradhapura,Rice,225.91,49.94
2022-12-01,Anuradhapura,Rice,221.66,45.36
2022-12-02,Anuradhapura,Rice,210.96,56.89
2022-12-03,Anuradhapura,Rice,216.99,49.81
2022-12-04,Anuradhapura,Rice,220.12,28.29
2022-12-05,Anuradhapura,Rice,222.62,27.13
2022-12-06,Anuradhapura,Rice,214.09,49.84
2022-12-07,Anuradhapura,Rice,216.94,31.85
2022-12-08,Anuradhapura,Rice,217.19,46.11
2022-12-09,Anuradhapura,Rice,216.0,51.73
2022-12-10,Anuradhapura,Rice,215.06,42.07
2022-12-11,Anuradhapura,Rice,216.77,40.22
2022-12-12,Anuradhapura,Rice,207.31,41.25
2022-12-13,Anuradhapura,Rice,217.55,42.37
2022-12-14,Anuradhapura,Rice,215.78,47.76
2022-12-15,Anuradhapura,Rice,214.67,57.46
2022-12-16,Anuradhapura,Rice,221.9,49.99
2022-12-17,Anuradhapura,Rice,213.23,39.54
2022-12-18,Anuradhapura,Rice,227.02,35.89
2022-12-19,Anuradhapura,Rice,234.65,31.99
2022-12-20,Anuradhapura,Rice,225.65,61.11
2022-12-21,Anuradhapura,Rice,226.55,57.16
2022-12-22,Anuradhapura,Rice,237.52,51.65
2022-12-23,Anuradhapura,Rice,240.67,55.36
2022-12-24,Anuradhapura,Rice,238.65,43.56
2022-12-25,Anuradhapura,Rice,243.56,34.77
2022-12-26,Anuradhapura,Rice,213.68,43.15
2022-12-27,Anuradhapura,Rice,213.44,50.4
2022-12-28,Anuradhapura,Rice,215.13,56.98
2022-12-29,Anuradhapura,Rice,216.74,51.74
2022-12-30,Anuradhapura,Rice,216.71,59.86
2022-12-31,Anuradhapura,Rice,209.72,35.01
2023-01-01,Anuradhapura,Rice,218.77,34.01
2023-01-02,Anuradhapura,Rice,216.18,43.64
2023-01-03,Anuradhapura,Rice,219.79,57.17
2023-01-04,Anuradhapura,Rice,216.79,59.94
2023-01-05,Anuradhapura,Rice,218.89,49.95
2023-01-06,Anuradhapura,Rice,216.87,45.97
2023-01-07,Anuradhapura,Rice,228.28,43.65
2023-01-08,Anuradhapura,Rice,225.66,30.18
2023-01-09,Anuradhapura,Rice,223.68,40.49
2023-01-10,Anuradhapura,Rice,231.24,55.57
2023-01-11,Anuradhapura,Rice,233.29,52.27
2023-01-12,Anuradhapura,Rice,232.28,56.82
2023-01-13,Anuradhapura,Rice,226.39,53.93
2023-01-14,Anuradhapura,Rice,232.81,61.79
2023-01-15,Anuradhapura,Rice,216.31,40.0
2023-01-16,Anuradhapura,Rice,215.84,29.4
2023-01-17,Anuradhapura,Rice,213.42,52.05
2023-01-18,Anuradhapura,Rice,215.83,37.48
2023-01-19,Anuradhapura,Rice,220.44,51.0
2023-01-20,Anuradhapura,Rice,217.59,54.53
2023-01-21,Anuradhapura,Rice,211.74,40.15
2023-01-22,Anuradhapura,Rice,215.02,32.81
2023-01-23,Anuradhapura,Rice,212.81,35.05
2023-01-24,Anuradhapura,Rice,214.14,51.75
2023-01-25,Anuradhapura,Rice,214.06,47.91
2023-01-26,Anuradhapura,Rice,213.86,41.21
2023-01-27,Anuradhapura,Rice,211.38,49.59
2023-01-28,Anuradhapura,Rice,214.97,37.61
2023-01-29,Anuradhapura,Rice,213.59,33.78
2023-01-30,Anuradhapura,Rice,206.04,32.68
2023-01-31,Anuradhapura,Rice,221.92,48.99
2023-02-01,Anuradhapura,Rice,186.54,91.61
2023-02-02,Anuradhapura,Rice,181.87,77.38
2023-02-03,Anuradhapura,Rice,183.13,94.5
2023-02-04,Anuradhapura,Rice,179.34,113.96
2023-02-05,Anuradhapura,Rice,188.48,83.25
2023-02-06,Anuradhapura,Rice,189.12,95.61
2023-02-07,Anuradhapura,Rice,183.57,125.37
2023-02-08,Anuradhapura,Rice,186.33,82.05
2023-02-09,Anuradhapura,Rice,183.63,93.87
2023-02-10,Anuradhapura,Rice,178.81,99.66
2023-02-11,Anuradhapura,Rice,181.76,98.72
2023-02-12,Anuradhapura,Rice,183.49,70.73
2023-02-13,Anuradhapura,Rice,181.62,95.28
2023-02-14,Anuradhapura,Rice,182.37,83.77
2023-02-15,Anuradhapura,Rice,182.78,89.3
2023-02-16,Anuradhapura,Rice,182.81,124.66
2023-02-17,Anuradhapura,Rice,183.24,90.76
2023-02-18,Anuradhapura,Rice,179.69,105.9
2023-02-19,Anuradhapura,Rice,180.79,80.86
2023-02-20,Anuradhapura,Rice,178.98,75.11
2023-02-21,Anuradhapura,Rice,186.19,102.88
2023-02-22,Anuradhapura,Rice,176.36,114.08
2023-02-23,Anuradhapura,Rice,186.75,86.6
2023-02-24,Anuradhapura,Rice,187.49,92.55
2023-02-25,Anuradhapura,Rice,182.11,108.03
2023-02-26,Anuradhapura,Rice,174.77,48.27
2023-02-27,Anuradhapura,Rice,181.92,84.87
2023-02-28,Anuradhapura,Rice,182.87,104.55
2023-03-01,Anuradhapura,Rice,179.85,102.3
2023-03-02,Anuradhapura,Rice,181.43,75.54
2023-03-03,Anuradhapura,Rice,187.95,80.7
2023-03-04,Anuradhapura,Rice,185.19,94.02
2023-03-05,Anuradhapura,Rice,180.12,78.48
2023-03-06,Anuradhapura,Rice,177.98,48.2
2023-03-07,Anuradhapura,Rice,182.03,111.83
2023-03-08,Anuradhapura,Rice,182.39,94.6
2023-03-09,Anuradhapura,Rice,184.65,96.65
2023-03-10,Anuradhapura,Rice,181.37,103.8
2023-03-11,Anuradhapura,Rice,184.7,104.04
2023-03-12,Anuradhapura,Rice,189.24,62.52
2023-03-13,Anuradhapura,Rice,185.67,76.56
2023-03-14,Anuradhapura,Rice,182.92,65.21
2023-03-15,Anuradhapura,Rice,182.49,93.24
2023-03-16,Anuradhapura,Rice,181.93,102.31
2023-03-17,Anuradhapura,Rice,186.83,94.83
2023-03-18,Anuradhapura,Rice,181.07,72.6
2023-03-19,Anuradhapura,Rice,183.22,77.96
2023-03-20,Anuradhapura,Rice,183.23,56.89
2023-03-21,Anuradhapura,Rice,181.47,98.99
2023-03-22,Anuradhapura,Rice,178.7,102.3
2023-03-23,Anuradhapura,Rice,184.1,100.3
2023-03-24,Anuradhapura,Rice,182.88,117.54
2023-03-25,Anuradhapura,Rice,184.67,99.2
2023-03-26,Anuradhapura,Rice,181.37,74.49
2023-03-27,Anuradhapura,Rice,186.96,69.41
2023-03-28,Anuradhapura,Rice,180.28,109.19
2023-03-29,Anuradhapura,Rice,188.53,120.9
2023-03-30,Anuradhapura,Rice,177.5,102.06
2023-03-31,Anuradhapura,Rice,184.46,111.73
2023-04-01,Anuradhapura,Rice,221.2,60.91
2023-04-02,Anuradhapura,Rice,217.15,42.13
2023-04-03,Anuradhapura,Rice,221.04,32.98
2023-04-04,Anuradhapura,Rice,223.76,57.77
2023-04-05,Anuradhapura,Rice,212.62,51.87
2023-04-06,Anuradhapura,Rice,221.29,58.38
2023-04-07,Anuradhapura,Rice,242.5,60.34
2023-04-08,Anuradhapura,Rice,247.36,57.9
2023-04-09,Anuradhapura,Rice,255.63,41.45
2023-04-10,Anuradhapura,Rice,248.59,40.41
2023-04-11,Anuradhapura,Rice,269.77,62.44
2023-04-12,Anuradhapura,Rice,272.88,58.38
2023-04-13,Anuradhapura,Rice,280.1,57.54
2023-04-14,Anuradhapura,Rice,286.0,80.93
2023-04-15,Anuradhapura,Rice,282.24,66.44
2023-04-16,Anuradhapura,Rice,224.46,31.99
2023-04-17,Anuradhapura,Rice,225.61,33.54
2023-04-18,Anuradhapura,Rice,219.36,57.92
2023-04-19,Anuradhapura,Rice,215.74,44.48
2023-04-20,Anuradhapura,Rice,226.37,38.88
2023-04-21,Anuradhapura,Rice,224.77,39.44
2023-04-22,Anuradhapura,Rice,221.85,37.03
2023-04-23,Anuradhapura,Rice,217.1,28.18
2023-04-24,Anuradhapura,Rice,219.53,28.8
2023-04-25,Anuradhapura,Rice,219.17,60.39
2023-04-26,Anuradhapura,Rice,220.74,49.65
2023-04-27,Anuradhapura,Rice,224.31,47.28
2023-04-28,Anuradhapura,Rice,240.06,41.68
2023-04-29,Anuradhapura,Rice,233.83,52.06
2023-04-30,Anuradhapura,Rice,241.65,27.54
2023-05-01,Anuradhapura,Rice,238.26,35.18
2023-05-02,Anuradhapura,Rice,252.63,72.82
2023-05-03,Anuradhapura,Rice,255.12,61.14
2023-05-04,Anuradhapura,Rice,246.9,53.85
2023-05-05,Anuradhapura,Rice,263.51,64.07
2023-05-06,Anuradhapura,Rice,217.99,46.09
2023-05-07,Anuradhapura,Rice,214.69,30.8
2023-05-08,Anuradhapura,Rice,220.79,43.95
2023-05-09,Anuradhapura,Rice,227.69,41.43
2023-05-10,Anuradhapura,Rice,213.82,47.34
2023-05-11,Anuradhapura,Rice,219.58,52.3
2023-05-12,Anuradhapura,Rice,221.73,42.98
2023-05-13,Anuradhapura,Rice,220.08,54.88
2023-05-14,Anuradhapura,Rice,219.33,33.39
2023-05-15,Anuradhapura,Rice,215.55,38.49
2023-05-16,Anuradhapura,Rice,220.43,54.39
2023-05-17,Anuradhapura,Rice,217.27,48.18
2023-05-18,Anuradhapura,Rice,212.71,62.83
2023-05-19,Anuradhapura,Rice,223.49,45.01
2023-05-20,Anuradhapura,Rice,222.74,60.12
2023-05-21,Anuradhapura,Rice,219.85,41.17
2023-05-22,Anuradhapura,Rice,220.42,44.3
2023-05-23,Anuradhapura,Rice,223.11,51.31
2023-05-24,Anuradhapura,Rice,220.4,44.09
2023-05-25,Anuradhapura,Rice,222.57,65.58
2023-05-26,Anuradhapura,Rice,218.74,47.49
2023-05-27,Anuradhapura,Rice,223.87,43.9
2023-05-28,Anuradhapura,Rice,220.71,34.0
2023-05-29,Anuradhapura,Rice,220.3,29.85
2023-05-30,Anuradhapura,Rice,215.64,53.95
2023-05-31,Anuradhapura,Rice,220.6,45.46
2023-06-01,Anuradhapura,Rice,212.73,47.84
2023-06-02,Anuradhapura,Rice,213.34,57.26
2023-06-03,Anuradhapura,Rice,212.78,54.68
2023-06-04,Anuradhapura,Rice,211.98,35.08
2023-06-05,Anuradhapura,Rice,222.15,35.9
2023-06-06,Anuradhapura,Rice,219.62,50.09
2023-06-07,Anuradhapura,Rice,221.5,46.77
2023-06-08,Anuradhapura,Rice,211.48,49.98
2023-06-09,Anuradhapura,Rice,215.61,53.68
2023-06-10,Anuradhapura,Rice,211.26,49.05
2023-06-11,Anuradhapura,Rice,213.16,37.2
2023-06-12,Anuradhapura,Rice,212.45,30.61
2023-06-13,Anuradhapura,Rice,219.33,45.47
2023-06-14,Anuradhapura,Rice,214.12,44.49
2023-06-15,Anuradhapura,Rice,218.78,45.76
2023-06-16,Anuradhapura,Rice,217.3,59.65
2023-06-17,Anuradhapura,Rice,222.72,55.45
2023-06-18,Anuradhapura,Rice,210.66,29.35
2023-06-19,Anuradhapura,Rice,219.39,37.3
2023-06-20,Anuradhapura,Rice,219.03,47.07
2023-06-21,Anuradhapura,Rice,212.28,44.88
2023-06-22,Anuradhapura,Rice,218.59,38.86
2023-06-23,Anuradhapura,Rice,216.45,57.29
2023-06-24,Anuradhapura,Rice,214.65,39.77
2023-06-25,Anuradhapura,Rice,212.75,34.73
2023-06-26,Anuradhapura,Rice,213.09,30.03
2023-06-27,Anuradhapura,Rice,221.91,55.82
2023-06-28,Anuradhapura,Rice,215.38,47.49
2023-06-29,Anuradhapura,Rice,217.87,48.99
2023-06-30,Anuradhapura,Rice,212.86,49.24
2023-07-01,Anuradhapura,Rice,191.36,83.63
2023-07-02,Anuradhapura,Rice,197.29,56.11
2023-07-03,Anuradhapura,Rice,189.54,55.64
2023-07-04,Anuradhapura,Rice,192.52,73.78
2023-07-05,Anuradhapura,Rice,193.95,61.1
2023-07-06,Anuradhapura,Rice,194.2,66.58
2023-07-07,Anuradhapura,Rice,193.27,88.62
2023-07-08,Anuradhapura,Rice,195.1,76.33
2023-07-09,Anuradhapura,Rice,196.05,50.42
2023-07-10,Anuradhapura,Rice,196.18,44.19
2023-07-11,Anuradhapura,Rice,190.7,59.36
2023-07-12,Anuradhapura,Rice,192.94,71.56
2023-07-13,Anuradhapura,Rice,197.65,90.66
2023-07-14,Anuradhapura,Rice,196.69,73.32
2023-07-15,Anuradhapura,Rice,189.47,84.81
2023-07-16,Anuradhapura,Rice,194.96,50.93
2023-07-17,Anuradhapura,Rice,187.54,61.37
2023-07-18,Anuradhapura,Rice,193.99,75.78
2023-07-19,Anuradhapura,Rice,199.89,65.22
2023-07-20,Anuradhapura,Rice,190.82,76.77
2023-07-21,Anuradhapura,Rice,191.18,102.01
2023-07-22,Anuradhapura,Rice,196.28,101.48
2023-07-23,Anuradhapura,Rice,188.92,60.09
2023-07-24,Anuradhapura,Rice,191.82,54.85
2023-07-25,Anuradhapura,Rice,195.74,83.65
2023-07-26,Anuradhapura,Rice,191.82,83.8
2023-07-27,Anuradhapura,Rice,193.09,79.52
2023-07-28,Anuradhapura,Rice,196.21,85.29
2023-07-29,Anuradhapura,Rice,195.18,82.5
2023-07-30,Anuradhapura,Rice,194.69,53.35
2023-07-31,Anuradhapura,Rice,192.76,45.96
2023-08-01,Anuradhapura,Rice,195.02,74.48
2023-08-02,Anuradhapura,Rice,193.45,89.59
2023-08-03,Anuradhapura,Rice,195.3,79.62
2023-08-04,Anuradhapura,Rice,192.26,83.6
2023-08-05,Anuradhapura,Rice,193.26,76.6
2023-08-06,Anuradhapura,Rice,190.69,47.1
2023-08-07,Anuradhapura,Rice,193.73,54.0
2023-08-08,Anuradhapura,Rice,191.26,67.73
2023-08-09,Anuradhapura,Rice,190.29,66.96
2023-08-10,Anuradhapura,Rice,194.67,94.47
2023-08-11,Anuradhapura,Rice,194.52,74.96
2023-08-12,Anuradhapura,Rice,196.34,71.1
2023-08-13,Anuradhapura,Rice,192.47,69.59
2023-08-14,Anuradhapura,Rice,195.14,62.85
2023-08-15,Anuradhapura,Rice,195.6,75.54
2023-08-16,Anuradhapura,Rice,195.26,85.13
2023-08-17,Anuradhapura,Rice,191.21,77.17
2023-08-18,Anuradhapura,Rice,194.32,71.69
2023-08-19,Anuradhapura,Rice,195.0,85.7
2023-08-20,Anuradhapura,Rice,193.86,53.28
2023-08-21,Anuradhapura,Rice,187.19,56.63
2023-08-22,Anuradhapura,Rice,194.35,92.26
2023-08-23,Anuradhapura,Rice,200.89,90.93
2023-08-24,Anuradhapura,Rice,192.69,73.4
2023-08-25,Anuradhapura,Rice,191.52,85.83
2023-08-26,Anuradhapura,Rice,195.03,66.47
2023-08-27,Anuradhapura,Rice,194.84,59.78
2023-08-28,Anuradhapura,Rice,197.64,57.25
2023-08-29,Anuradhapura,Rice,189.83,84.55
2023-08-30,Anuradhapura,Rice,196.17,76.43
2023-08-31,Anuradhapura,Rice,195.72,105.01
2023-09-01,Anuradhapura,Rice,193.39,69.18
2023-09-02,Anuradhapura,Rice,194.92,91.66
2023-09-03,Anuradhapura,Rice,197.12,47.33
2023-09-04,Anuradhapura,Rice,196.62,60.24
2023-09-05,Anuradhapura,Rice,190.2,86.91
2023-09-06,Anuradhapura,Rice,196.46,80.66
2023-09-07,Anuradhapura,Rice,193.63,74.06
2023-09-08,Anuradhapura,Rice,194.07,81.69
2023-09-09,Anuradhapura,Rice,194.07,83.2
2023-09-10,Anuradhapura,Rice,193.36,71.04
2023-09-11,Anuradhapura,Rice,197.64,48.67
2023-09-12,Anuradhapura,Rice,193.57,73.33
2023-09-13,Anuradhapura,Rice,190.27,83.42
2023-09-14,Anuradhapura,Rice,192.59,76.93
2023-09-15,Anuradhapura,Rice,194.41,78.8
2023-09-16,Anuradhapura,Rice,197.76,92.84
2023-09-17,Anuradhapura,Rice,195.76,32.31
2023-09-18,Anuradhapura,Rice,191.13,50.98
2023-09-19,Anuradhapura,Rice,201.76,59.09
2023-09-20,Anuradhapura,Rice,194.69,65.65
2023-09-21,Anuradhapura,Rice,197.91,108.86
2023-09-22,Anuradhapura,Rice,193.36,87.18
2023-09-23,Anuradhapura,Rice,195.54,91.42
2023-09-24,Anuradhapura,Rice,196.52,55.32
2023-09-25,Anuradhapura,Rice,197.72,62.37
2023-09-26,Anuradhapura,Rice,197.21,58.8
2023-09-27,Anuradhapura,Rice,196.62,92.46
2023-09-28,Anuradhapura,Rice,192.84,70.16
2023-09-29,Anuradhapura,Rice,192.02,73.62
2023-09-30,Anuradhapura,Rice,194.9,86.06
2023-10-01,Anuradhapura,Rice,229.12,36.66
2023-10-02,Anuradhapura,Rice,225.44,35.44
2023-10-03,Anuradhapura,Rice,229.54,39.78
2023-10-04,Anuradhapura,Rice,230.78,50.75
2023-10-05,Anuradhapura,Rice,223.23,57.2
2023-10-06,Anuradhapura,Rice,223.48,46.01
2023-10-07,Anuradhapura,Rice,225.7,59.86
2023-10-08,Anuradhapura,Rice,227.13,30.42
2023-10-09,Anuradhapura,Rice,224.48,35.03
2023-10-10,Anuradhapura,Rice,230.46,61.51
